symbol,name,ml_score_raw,ml_score,sector,water_vulnerability,w_stress_weighted,pct_ops_high_stress
NTEST-N,,0.6499777208869664,50.0,,0.3,2.5,0.0
NTEST-M,,0.6499777208869664,50.0,,0.3,2.5,0.0
NTEST-L,,0.6499777208869664,50.0,,0.3,2.5,0.0
NTEST-K,,0.6499777208869664,50.0,,0.3,2.5,0.0
NTEST-J,,0.6499777208869664,50.0,,0.3,2.5,0.0
NTEST-I,,0.6499777208869664,50.0,,0.3,2.5,0.0
NTEST-H,,0.6499777208869664,50.0,,0.3,2.5,0.0
NTEST-G,,0.6499777208869664,50.0,,0.3,2.5,0.0
NTEST-C,NTESTC,0.6499777208869664,50.0,,0.3,2.5,0.0
NTEST-B,NTESTB,0.6499777208869664,50.0,,0.3,2.5,0.0
NTEST-A,NTESTA,0.6499777208869664,50.0,,0.3,2.5,0.0
NRGV,Energy Vault Holdings Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
NRGU,Bank of Montreal,0.6499777208869664,50.0,,0.3,2.5,0.0
NRGD,Bank of Montreal,0.6499777208869664,50.0,,0.3,2.5,0.0
NRG,NRG Energy Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
NOMA,Nomadar Corp - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
NOK,Nokia Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
NOG,Northern Oil and Gas Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
NOEMW,CO2 Energy Transition Corp - Warrants(23/10/2029),0.6499777208869664,50.0,,0.3,2.5,0.0
NOEMU,CO2 Energy Transition Corp - Units (1 Ord1 War & 1 Rts),0.6499777208869664,50.0,,0.3,2.5,0.0
NOEMR,CO2 Energy Transition Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
NOEM,CO2 Energy Transition Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
NODK,NI Holdings Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
NOC,Northrop Grumman Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
NOAH,Noah Holdings Ltd,0.6499777208869664,50.0,,0.3,2.5,0.0
NOACW,Natural Order Acquisition Corp - Warrants (15/09/2025),0.6499777208869664,50.0,,0.3,2.5,0.0
NOACU,Natural Order Acquisition Corp - Units (1 Ord & 1 War),0.6499777208869664,50.0,,0.3,2.5,0.0
NOAC,Natural Order Acquisition Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
NOA,North American Construction Group Ltd,0.6499777208869664,50.0,,0.3,2.5,0.0
NNVC,NanoViricides Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
NNOX,Nano X Imaging Ltd,0.6499777208869664,50.0,,0.3,2.5,0.0
NNNN,Anbio Biotechnology - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
NNN,NNN REIT Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
NNI,Nelnet Inc - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
NNE,Nano Nuclear Energy Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
NNDM,Nano Dimension Ltd,0.6499777208869664,50.0,,0.3,2.5,0.0
NNBR,NN Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
NNAVW,NextNav Inc - Warrants (28/10/2026),0.6499777208869664,50.0,,0.3,2.5,0.0
NN,NextNav Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
NMTC,NeuroOne Medical Technologies Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
NMRK,Newmark Group Inc - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
NMRA,Neumora Therapeutics Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
NOMD,Nomad Foods Ltd,0.6499777208869664,50.0,,0.3,2.5,0.0
NOTE,FiscalNote Holdings Inc - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
NOTE-WS,FiscalNote Holdings Inc Warrants to purchase one share of Class A common stock each at an exercise price of 11.50 per share,0.6499777208869664,50.0,,0.3,2.5,0.0
NPCT,Nuveen Core Plus Impact Fund,0.6499777208869664,50.0,,0.3,2.5,0.0
NREF-P-A,NexPoint Real Estate Finance Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
NREF,NexPoint Real Estate Finance Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
NRDY,Nerdy Inc - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
NRDS,Nerdwallet Inc - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
NRC,National Research Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
NPWR-WS,NET Power Inc Redeemable warrants each whole warrant exercisable for one share of Class A Common Stock at an exercise price of 11.50,0.6499777208869664,50.0,,0.3,2.5,0.0
NPWR,NET Power Inc - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
NPT,Texxon Holding Ltd,0.6499777208869664,50.0,,0.3,2.5,0.0
NPO,EnPro Industries Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
NPKI,Newpark Resources Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
NPK,National Presto Industries Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
NPFD,Nuveen Variable Rate Preferred & Income Fund,0.6499777208869664,50.0,,0.3,2.5,0.0
NPCE,NeuroPace Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
NOTV,Inotiv Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
NPB,Northpointe Bancshares Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
NPACW,New Providence Acquisition Corp III - Warrants (24/04/2030),0.6499777208869664,50.0,,0.3,2.5,0.0
NPACU,New Providence Acquisition Corp III - Units (1 Ord Share Class A & 1/3 War),0.6499777208869664,50.0,,0.3,2.5,0.0
NPAC,New Providence Acquisition Corp III - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
NP,Neptune Insurance Holdings Inc - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
NOW,ServiceNow Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
NOVVW,Nova Vision Acquisition Corp - Warrants (31/12/2028),0.6499777208869664,50.0,,0.3,2.5,0.0
NOVVU,Nova Vision Acquisition Corp - Unit (1 Ordinary share 1 Wrt & 1 Rts),0.6499777208869664,50.0,,0.3,2.5,0.0
NOVVR,Nova Vision Acquisition Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
NOVV,Nova Vision Acquisition Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
NOVT,Novanta Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
NOV,NOV Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
NTRS,Northern Trust Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
NTSK,Netskope Inc - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
ODC,Oil-Dri Corp Of America,0.6499777208869664,50.0,,0.3,2.5,0.0
OACCU,Oaktree Acquisition Corp III Life Sciences - Units (1 Ordinary Cls A & 1/5 Warr),0.6499777208869664,50.0,,0.3,2.5,0.0
OABIW,OmniAb Inc - Warrants (01/11/2027),0.6499777208869664,50.0,,0.3,2.5,0.0
OABI,OmniAb Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
O,Realty Income Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
NYXH,Nyxoah SA,0.6499777208869664,50.0,,0.3,2.5,0.0
NYT,New York Times Co. - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
NYMTH,New York Mortgage Trust Inc 9.875 Senior Notes Due 2030,0.6499777208869664,50.0,,0.3,2.5,0.0
NYCB-P-U,New York Community Bancorp Inc Capital Tr V BONUSES,0.6499777208869664,50.0,,0.3,2.5,0.0
NYC,American Strategic Investment Co - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
NYAX,Nayax Ltd,0.6499777208869664,50.0,,0.3,2.5,0.0
NXXT,NextNRG Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
NXUS,Nuveen International Aggregate Bond ETF,0.6499777208869664,50.0,,0.3,2.5,0.0
NXU,Energy Vault Holdings Inc - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
NXTT,Next Technology Holding Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
NXTC,Nextcure Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
NXT(EXP20091224),Nextracker Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
NXT,Nextracker Inc - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
NXST,Nexstar Media Group Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
NXRT,NexPoint Residential Trust Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
NXPLW,NextPlat Corp - Warrants (29/04/2026),0.6499777208869664,50.0,,0.3,2.5,0.0
NXPL,NextPlat Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
NXPI,NXP Semiconductors NV,0.6499777208869664,50.0,,0.3,2.5,0.0
NXL,Nexalin Technology Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
NXGLW,Nexgel Inc - Warrants (17/12/2026),0.6499777208869664,50.0,,0.3,2.5,0.0
NXGL,Nexgel Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
NXG-R-W,NXG NextGen Infrastructure Income Fund Rights expiring August 13 2025 Rights when issued,0.6499777208869664,50.0,,0.3,2.5,0.0
NXG-R,NXG NextGen Infrastructure Income Fund Rights expiring July 17 2024 Rights,0.6499777208869664,50.0,,0.3,2.5,0.0
NXG,NXG NextGen Infrastructure Income Fund,0.6499777208869664,50.0,,0.3,2.5,0.0
OACC,Oaktree Acquisition Corp III Life Sciences - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
OACCW,Oaktree Acquisition Corp III Life Sciences - Warrants(04/10/2029),0.6499777208869664,50.0,,0.3,2.5,0.0
NTST,Netstreit Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
OAK-P-A,Oaktree Capital Group LLC,0.6499777208869664,50.0,,0.3,2.5,0.0
OCUL,Ocular Therapeutix Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
OCSL,Oaktree Specialty Lending Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
OCSAW,Oculis Holding AG - Warrants (02/03/2028),0.6499777208869664,50.0,,0.3,2.5,0.0
OCS,Oculis Holding AG,0.6499777208869664,50.0,,0.3,2.5,0.0
OCGN,Ocugen Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
OCG,Oriental Culture Holding Ltd,0.6499777208869664,50.0,,0.3,2.5,0.0
OCFT,Oneconnect Financial Technology Co Ltd,0.6499777208869664,50.0,,0.3,2.5,0.0
OCFC,OceanFirst Financial Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
OCCIO,OFS Credit Company Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
OCCIN,OFS Credit Company Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
OCCI,OFS Credit Company Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
OCC,Optical Cable Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
OC,Owens Corning,0.6499777208869664,50.0,,0.3,2.5,0.0
OBT,Orange County Bancorp Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
OBLG,Oblong Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
OBK,Origin Bancorp Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
OBIO,Orchestra BioMed Holdings Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
OBE,Obsidian Energy Ltd,0.6499777208869664,50.0,,0.3,2.5,0.0
OBDC,Blue Owl Capital Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
OBAWW,Oxley Bridge Acquisition Ltd - Warrants (17/06/2030),0.6499777208869664,50.0,,0.3,2.5,0.0
OBAWU,Oxley Bridge Acquisition Ltd - Units (1 Ord Cls A & 1/2 War),0.6499777208869664,50.0,,0.3,2.5,0.0
OBA,Oxley Bridge Acquisition Ltd - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
OAKUW,Oak Woods Acquisition Corp - Warrants (23/03/2028),0.6499777208869664,50.0,,0.3,2.5,0.0
OAKUU,Oak Woods Acquisition Corp - Units (1 Ord Class A & 1 War 1 Right ),0.6499777208869664,50.0,,0.3,2.5,0.0
OAKUR,Oak Woods Acquisition Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
OAKU,Oak Woods Acquisition Corp - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
OAK-P-B,Oaktree Capital Group LLC,0.6499777208869664,50.0,,0.3,2.5,0.0
NXE,NexGen Energy Ltd,0.6499777208869664,50.0,,0.3,2.5,0.0
NXDT-P-A,NexPoint Diversified Real Estate Trust,0.6499777208869664,50.0,,0.3,2.5,0.0
NXDT,NexPoint Diversified Real Estate Trust,0.6499777208869664,50.0,,0.3,2.5,0.0
NXDR,Nextdoor Holdings Inc - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
NVFY,Nova Lifestyle Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
NVEC,NVE Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
NVDA,NVIDIA Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
NVCT,Nuvectis Pharma Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
NVCR,NovoCure Ltd,0.6499777208869664,50.0,,0.3,2.5,0.0
NVAX,Novavax Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
NVAWW,Nova Minerals Ltd - Warrants (24/07/2029),0.6499777208869664,50.0,,0.3,2.5,0.0
NVA,Nova Minerals Ltd,0.6499777208869664,50.0,,0.3,2.5,0.0
NUWE,Nuwellis Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
NUVO,Nuvo Group Ltd,0.6499777208869664,50.0,,0.3,2.5,0.0
NUVL,Nuvalent Inc - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
NUVB-WS,Nuvation Bio Inc Warrants,0.6499777208869664,50.0,,0.3,2.5,0.0
NUVB,Nuvation Bio Inc - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
NUTX,Nutex Health Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
NUTR,Nusatrip Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
NUS,Nu Skin Enterprises Inc - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
NUKKW,Nukkleus Inc - Warrants (22/12/2028),0.6499777208869664,50.0,,0.3,2.5,0.0
NUKK,Nukkleus Inc - New,0.6499777208869664,50.0,,0.3,2.5,0.0
NUE,Nucor Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
NUAIW,New Era Energy & Digital Inc Warrants,0.6499777208869664,50.0,,0.3,2.5,0.0
NUAI,New Era Energy & Digital Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
NU,Nu Holdings Ltd Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
NTZ,Natuzzi S.P.A.,0.6499777208869664,50.0,,0.3,2.5,0.0
NTWOW,Newbury Street II Acquisition Corp Warrant,0.6499777208869664,50.0,,0.3,2.5,0.0
NTWOU,Newbury Street II Acquisition Corp - Units (1 Ord Cls A & 1/2 War),0.6499777208869664,50.0,,0.3,2.5,0.0
NTWO,,0.6499777208869664,50.0,,0.3,2.5,0.0
NTWK,Netsol Technologies Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
NVGS,Navigator Holdings Ltd,0.6499777208869664,50.0,,0.3,2.5,0.0
NVMI,Nova Ltd,0.6499777208869664,50.0,,0.3,2.5,0.0
NVNI,Nvni Group Ltd,0.6499777208869664,50.0,,0.3,2.5,0.0
NWBI,Northwest Bancshares Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
NX,Quanex Building Products Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
NWTG,Newton Golf Company,0.6499777208869664,50.0,,0.3,2.5,0.0
NWSA,News Corp - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
NWS,News Corp - Class B,0.6499777208869664,50.0,,0.3,2.5,0.0
NWPX,Northwest Pipe Company,0.6499777208869664,50.0,,0.3,2.5,0.0
NWN,Northwest Natural Holding Company,0.6499777208869664,50.0,,0.3,2.5,0.0
NWMX,Tradr 2X Long NEM Daily ETF,0.6499777208869664,50.0,,0.3,2.5,0.0
NWL,Newell Brands Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
NWGL,Nature Wood Group Ltd,0.6499777208869664,50.0,,0.3,2.5,0.0
NWG,NatWest Group Plc,0.6499777208869664,50.0,,0.3,2.5,0.0
NWFL,Norwood Financial Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
NWE,NorthWestern Energy Group Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
NVX,Novonix Ltd,0.6499777208869664,50.0,,0.3,2.5,0.0
NVNIW,Nvni Group Ltd - Warrants (01/11/2028),0.6499777208869664,50.0,,0.3,2.5,0.0
NVVEW,Nuvve Holding Corp - Warrants (19/03/2026),0.6499777208869664,50.0,,0.3,2.5,0.0
NVVE,Nuvve Holding Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
NVTX,Tradr 2X Long NVTS Daily ETF,0.6499777208869664,50.0,,0.3,2.5,0.0
NVTS,Navitas Semiconductor Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
NVT,nVent Electric plc,0.6499777208869664,50.0,,0.3,2.5,0.0
NVST,Envista Holdings Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
NVSAU,New Vista Acquisition Corp - Units (1 Ord Share Class A & 1/3 War),0.6499777208869664,50.0,,0.3,2.5,0.0
NVS,Novartis AG,0.6499777208869664,50.0,,0.3,2.5,0.0
NVRI,Enviri Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
NVR,NVR Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
NVO,Novo Nordisk,0.6499777208869664,50.0,,0.3,2.5,0.0
NVNO,enVVeno Medical Corporation,0.6499777208869664,50.0,,0.3,2.5,0.0
PBYI,Puma Biotechnology Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
PC,Premium Catering (Holdings) Ltd,0.6499777208869664,50.0,,0.3,2.5,0.0
PCAP,Patriot Capital Funding Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
PTWOU,SBC Medical Group Holdings Inc - Units (1 Ord Class A & 1 War),0.6499777208869664,50.0,,0.3,2.5,0.0
PTON,Peloton Interactive Inc - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
PTNM,Pitanium Ltd - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
PTLO,Portillos Inc - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
PTLE,PTL Ltd,0.6499777208869664,50.0,,0.3,2.5,0.0
PTIXW,Protagenic Therapeutics Inc - Warrants (13/04/2025),0.6499777208869664,50.0,,0.3,2.5,0.0
PTIX,Protagenic Therapeutics Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
PTHS,Channel Therapeutics Corporation,0.6499777208869664,50.0,,0.3,2.5,0.0
PTHRW,Pono Capital Three Inc - Warrants (11/01/2028),0.6499777208869664,50.0,,0.3,2.5,0.0
PTHR,Pono Capital Three Inc - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
PTHL,Pheton Holdings Ltd - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
PTGX,Protagonist Therapeutics Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
PTEST-Y,,0.6499777208869664,50.0,,0.3,2.5,0.0
PTEST-X,,0.6499777208869664,50.0,,0.3,2.5,0.0
PTEST-W,,0.6499777208869664,50.0,,0.3,2.5,0.0
PTEST-A,,0.6499777208869664,50.0,,0.3,2.5,0.0
PTEST,PTEST,0.6499777208869664,50.0,,0.3,2.5,0.0
PTEN,Patterson-UTI Energy Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
PTCT,PTC Therapeutics Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
PTC,PTC Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
PTA,Cohen & Steers Tax-Advantaged Preferred Securities & Income Fund,0.6499777208869664,50.0,,0.3,2.5,0.0
PT,Pintec Technology Holdings Ltd,0.6499777208869664,50.0,,0.3,2.5,0.0
PSX,Phillips 66,0.6499777208869664,50.0,,0.3,2.5,0.0
PSTX,Poseida Therapeutics Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
PSTV,Plus Therapeutics Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
PSTL,Postal Realty Trust Inc Cls A,0.6499777208869664,50.0,,0.3,2.5,0.0
PSTG,Pure Storage Inc - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
PSQH-WS,PSQ Holdings Inc - Warrants (01/01/9999),0.6499777208869664,50.0,,0.3,2.5,0.0
PTRN,Pattern Group Inc - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
PUBM,PubMatic Inc - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
QBTS-WS,D-Wave Quantum Inc - Warrants (13/10/2027),0.6499777208869664,50.0,,0.3,2.5,0.0
PUK,Prudential plc,0.6499777208869664,50.0,,0.3,2.5,0.0
Q-W,Qnity Electronics Inc WhenIssued,0.6499777208869664,50.0,,0.3,2.5,0.0
Q,Quintiles Transnational Holdings Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
PZZA,Papa John`s International Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
PZG,Paramount Gold Nevada Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
PYXS,Pyxis Oncology Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
PYT,PPLUS Trust Series GSC-2,0.6499777208869664,50.0,,0.3,2.5,0.0
PYR,PyroGenesis Canada Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
PYPL,PayPal Holdings Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
PYPD,Polypid Ltd,0.6499777208869664,50.0,,0.3,2.5,0.0
PXS,Pyxis Tankers Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
PXLW,Pixelworks Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
PXIU,TREX 2X Long UPXI Daily Target ETF,0.6499777208869664,50.0,,0.3,2.5,0.0
PXED,Phoenix Education Partners Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
PXDT,Pixie Dust Technologies Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
PX,P10 Inc - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
PWRD,Perfect World Company. Ltd. ADR,0.6499777208869664,50.0,,0.3,2.5,0.0
PWR,Quanta Services Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
PWP,Perella Weinberg Partners - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
PWM,Prestige Wealth Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
PW-P-A,Power REIT,0.6499777208869664,50.0,,0.3,2.5,0.0
PW,Power REIT,0.6499777208869664,50.0,,0.3,2.5,0.0
PVLA,Palvella Therapeutics Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
PVL,Permianville Royalty Trust,0.6499777208869664,50.0,,0.3,2.5,0.0
PVH,PVH Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
PVBC,Provident Bancorp Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
PUMP,ProPetro Holding Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
PULM,Pulmatrix Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
PSQH,PSQ Holdings Inc - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
PSO,Pearson plc,0.6499777208869664,50.0,,0.3,2.5,0.0
PSNYW,Polestar Automotive Holding UK PLC,0.6499777208869664,50.0,,0.3,2.5,0.0
PSNY,Polestar Automotive Holding UK PLC,0.6499777208869664,50.0,,0.3,2.5,0.0
PRTH,Priority Technology Holdings Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
PRTC,PureTech Health Plc,0.6499777208869664,50.0,,0.3,2.5,0.0
PRTA,Prothena Corporation plc,0.6499777208869664,50.0,,0.3,2.5,0.0
PRT,PermRock Royalty Trust,0.6499777208869664,50.0,,0.3,2.5,0.0
PRSU,Pursuit Attractions and Hospitality Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
PRSO,Peraso Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
PRSD,SSGA Active Trust State Street Short Duration IG Public & Private Credit,0.6499777208869664,50.0,,0.3,2.5,0.0
PRQR,ProQR Therapeutics N.V,0.6499777208869664,50.0,,0.3,2.5,0.0
PRPO,Precipio Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
PRPL,Purple Innovation Inc - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
PRPH,ProPhase Labs Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
PROV,Provident Financial Holdings Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
PROK,ProKidney Corp - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
PROF,Profound Medical Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
PRO,Pros Holdings Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
PRME,Prime Medicine Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
PRMB,Primo Brands Corp - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
PRM,Perimeter Solutions Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
PRLD,Prelude Therapeutics Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
PRLB,Proto Labs Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
PRKS,SeaWorld Entertainment Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
PRK,Park National Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
PRIM,Primoris Services Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
PRIF-P-L,Priority Income Fund Inc 6.375 Series L Term Preferred Stock Due 2029,0.6499777208869664,50.0,,0.3,2.5,0.0
PRIF-P-K,Priority Income Fund Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
PRIF-P-J,Priority Income Fund Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
PRIF-P-I,Priority Income Fund Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
PRTS,CarParts.com Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
PRU,Prudential Financial Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
PRVA,Privia Health Group Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
PSA-P-R,Public Storage.,0.6499777208869664,50.0,,0.3,2.5,0.0
PSNL,Personalis Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
PSN,Parsons Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
PSMT,Pricesmart Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
PSKY,Paramount Skydance Corp - Class B,0.6499777208869664,50.0,,0.3,2.5,0.0
PSIX,Power Solutions International Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
PSIG,PS International Group Ltd,0.6499777208869664,50.0,,0.3,2.5,0.0
PSHG,Performance Shipping Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
PSFE,Paysafe Ltd - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
PSEC-P-A,Prospect Capital Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
PSEC,Prospect Capital Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
PSBD,Palmer Square Capital BDC Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
PSA-P-S,Public Storage.,0.6499777208869664,50.0,,0.3,2.5,0.0
PSA-P-Q,Public Storage.,0.6499777208869664,50.0,,0.3,2.5,0.0
PRZO,ParaZero Technologies Ltd,0.6499777208869664,50.0,,0.3,2.5,0.0
PSA-P-P,Public Storage.,0.6499777208869664,50.0,,0.3,2.5,0.0
PSA-P-O,Public Storage.,0.6499777208869664,50.0,,0.3,2.5,0.0
